Drone,RouteIndex,LegIndex,OriginName,OriginLongitude_deg,OriginLatitude_deg,OriginAltitude_mWGS84,DestName,DestLongitude_deg,DestLatitude_deg,DestAltitude_mWGS84,StraightLineDist_m,ActualFlownDist_m,DetourRatio,WaypointCount,DepartureSimTime,ArrivalSimTime,LegDuration_simUnits,CruiseSpeed_mps,AvgSpeed_mps,DepartBattery_pct,ArriveBattery_pct,DepartCargo,ArriveCargo,DestReadyTime,DestDueTime,ArrivedOnTime,DistanceUnit,TimeUnit,SpeedUnit,AltitudeUnit,CoordSystem
V06,49,1,C056,121.532130,29.893973,225.0,Depot,121.550259,29.870000,25.0,3193.9,3197.6,1.001,4,3384.54,3676.64,292.11,30.0,10.9,43.9,39.2,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,54,0,Depot,121.550259,29.870000,235.0,C039,121.545597,29.865024,25.0,743.1,722.8,0.973,4,3630.57,3688.79,58.22,15.0,12.4,40.3,39.3,20,20,931.0,971.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,43,1,C185,121.516591,29.892164,195.0,Depot,121.550259,29.870000,25.0,4079.1,4085.6,1.002,4,3328.09,3696.85,368.76,30.0,11.1,50.3,44.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,55,0,Depot,121.550259,29.870000,235.0,C113,121.548705,29.863215,25.0,797.3,779.2,0.977,4,3668.46,3732.18,63.73,15.0,12.2,38.1,37.1,10,10,15.0,62.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,44,1,C117,121.517627,29.890355,205.0,Depot,121.550259,29.870000,25.0,3879.9,3885.7,1.002,4,3394.01,3738.99,344.98,30.0,11.3,44.8,39.2,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,45,1,C049,121.518663,29.889902,205.0,Depot,121.550259,29.870000,25.0,3769.6,3775.3,1.002,4,3410.10,3745.43,335.33,30.0,11.3,42.9,37.5,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,54,1,C039,121.545597,29.865024,245.0,Depot,121.550259,29.870000,25.0,746.0,722.8,0.969,4,3689.99,3749.20,59.21,30.0,12.2,39.3,38.4,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,52,1,C059,121.565280,29.887188,265.0,Depot,121.550259,29.870000,25.0,2410.0,2408.0,0.999,4,3547.20,3754.38,207.18,30.0,11.6,42.2,38.8,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,55,1,C113,121.548705,29.863215,245.0,Depot,121.550259,29.870000,25.0,800.0,779.2,0.974,4,3733.37,3797.39,64.02,30.0,12.2,37.1,36.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,48,1,C157,121.521253,29.897592,235.0,Depot,121.550259,29.870000,25.0,4156.6,4161.3,1.001,4,3462.84,3821.34,358.50,30.0,11.6,45.7,40.0,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,56,0,Depot,121.550259,29.870000,235.0,C011,121.558546,29.854621,25.0,1899.2,1897.6,0.999,4,3676.64,3828.65,152.00,15.0,12.5,39.2,36.7,20,20,384.0,443.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,57,0,Depot,121.550259,29.870000,205.0,C006,121.558546,29.855073,25.0,1850.9,1852.1,1.001,4,3696.85,3845.46,148.61,15.0,12.5,44.3,41.9,10,10,478.0,531.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,47,1,C098,121.519181,29.898949,215.0,Depot,121.550259,29.870000,25.0,4401.7,4407.6,1.001,4,3473.88,3850.19,376.32,30.0,11.7,44.3,38.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,58,0,Depot,121.550259,29.870000,215.0,C139,121.557510,29.855978,25.0,1719.3,1718.8,1.000,4,3738.99,3877.62,138.64,15.0,12.4,39.2,36.9,20,20,659.0,720.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,46,1,C088,121.518145,29.900758,245.0,Depot,121.550259,29.870000,25.0,4618.6,4623.3,1.001,4,3491.60,3883.54,391.94,30.0,11.8,43.8,37.5,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,59,0,Depot,121.550259,29.870000,215.0,C116,121.562172,29.854621,25.0,2068.9,2070.1,1.001,4,3745.43,3911.68,166.25,15.0,12.5,37.5,34.8,20,20,98.0,166.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,61,0,Depot,121.550259,29.870000,275.0,C129,121.559582,29.854169,25.0,1992.4,1986.7,0.997,4,3754.38,3912.86,158.48,15.0,12.5,38.8,36.2,20,20,285.0,358.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,60,0,Depot,121.550259,29.870000,255.0,C012,121.563208,29.854169,25.0,2170.5,2168.3,0.999,4,3749.20,3922.23,173.03,15.0,12.5,38.4,35.6,10,10,196.0,252.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,62,0,Depot,121.550259,29.870000,255.0,C122,121.557510,29.854621,25.0,1861.8,1857.5,0.998,4,3797.39,3945.29,147.90,15.0,12.6,36.1,33.7,10,10,568.0,626.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,56,1,C011,121.558546,29.854621,245.0,Depot,121.550259,29.870000,25.0,1900.4,1897.6,0.999,4,3829.78,3979.76,149.98,30.0,12.7,36.7,34.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,57,1,C006,121.558546,29.855073,215.0,Depot,121.550259,29.870000,25.0,1851.9,1852.1,1.000,4,3846.65,3992.81,146.16,30.0,12.7,41.9,39.6,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,58,1,C139,121.557510,29.855978,225.0,Depot,121.550259,29.870000,25.0,1720.5,1718.8,0.999,4,3878.85,4014.19,135.34,30.0,12.7,36.9,34.8,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,63,0,Depot,121.550259,29.870000,245.0,C055,121.527469,29.885831,25.0,2824.1,2825.5,1.001,4,3821.34,4044.23,222.90,15.0,12.7,40.0,36.1,40,40,115.0,179.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,64,0,Depot,121.550259,29.870000,225.0,C066,121.564244,29.851002,25.0,2514.2,2516.2,1.001,4,3850.19,4047.80,197.61,15.0,12.7,38.3,35.0,20,20,110.0,170.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,61,1,C129,121.559582,29.854169,285.0,Depot,121.550259,29.870000,25.0,1993.7,1986.7,0.996,4,3914.02,4070.26,156.24,30.0,12.7,36.2,33.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,59,1,C116,121.562172,29.854621,225.0,Depot,121.550259,29.870000,25.0,2069.8,2070.1,1.000,4,3912.86,4076.44,163.58,30.0,12.7,34.8,32.2,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,62,1,C122,121.557510,29.854621,265.0,Depot,121.550259,29.870000,25.0,1863.0,1857.5,0.997,4,3946.48,4093.16,146.68,30.0,12.7,33.7,31.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,60,1,C012,121.563208,29.854169,265.0,Depot,121.550259,29.870000,25.0,2171.6,2168.3,0.998,4,3923.40,4094.40,171.00,30.0,12.7,35.6,32.8,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,67,0,Depot,121.550259,29.870000,225.0,C020,121.567352,29.869548,25.0,1661.0,1658.9,0.999,4,3992.81,4127.22,134.41,15.0,12.3,39.6,37.4,30,30,33.0,93.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,65,0,Depot,121.550259,29.870000,255.0,C200,121.581855,29.852359,25.0,3631.0,3633.7,1.001,4,3883.54,4172.52,288.98,15.0,12.6,37.5,32.7,20,20,604.0,657.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,64,1,C066,121.564244,29.851002,235.0,Depot,121.550259,29.870000,25.0,2515.0,2516.2,1.000,4,4049.03,4253.17,204.15,30.0,12.3,35.0,31.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,67,1,C020,121.567352,29.869548,235.0,Depot,121.550259,29.870000,25.0,1662.2,1658.9,0.998,4,4128.46,4265.59,137.12,30.0,12.1,37.4,35.2,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,63,1,C055,121.527469,29.885831,255.0,Depot,121.550259,29.870000,25.0,2824.9,2825.5,1.000,4,4045.36,4276.04,230.68,30.0,12.2,36.1,32.4,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,68,0,Depot,121.550259,29.870000,235.0,C023,121.573567,29.898949,25.0,3931.3,3935.7,1.001,4,4014.19,4331.84,317.66,15.0,12.4,34.8,29.4,30,30,140.0,199.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,66,0,Depot,121.550259,29.870000,255.0,C003,121.519181,29.900306,25.0,4515.1,4519.2,1.001,4,3979.76,4343.20,363.44,15.0,12.4,34.3,28.1,30,30,147.0,219.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,69,0,Depot,121.550259,29.870000,295.0,C038,121.536274,29.899401,25.0,3546.7,3546.4,1.000,4,4070.26,4357.80,287.54,15.0,12.3,33.7,29.0,10,10,215.0,293.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,70,0,Depot,121.550259,29.870000,235.0,C150,121.535756,29.899853,25.0,3608.1,3612.0,1.001,4,4076.44,4368.54,292.10,15.0,12.4,32.2,27.4,10,10,310.0,381.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,72,0,Depot,121.550259,29.870000,275.0,C103,121.579783,29.851002,25.0,3554.0,3555.2,1.000,4,4094.40,4382.76,288.36,15.0,12.3,32.8,28.0,30,30,128.0,195.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,71,0,Depot,121.550259,29.870000,275.0,C022,121.536274,29.901663,25.0,3778.3,3780.1,1.000,4,4093.16,4398.17,305.01,15.0,12.4,31.3,26.3,10,10,410.0,470.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,73,0,Depot,121.550259,29.870000,245.0,C164,121.564244,29.851455,25.0,2473.8,2474.0,1.000,4,4253.17,4452.85,199.68,15.0,12.4,31.7,28.4,30,30,49.0,119.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,65,1,C200,121.581855,29.852359,265.0,Depot,121.550259,29.870000,25.0,3631.6,3633.7,1.001,4,4173.74,4465.86,292.11,30.0,12.4,32.7,28.0,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,75,0,Depot,121.550259,29.870000,265.0,C005,121.526951,29.850098,25.0,3163.4,3164.3,1.000,4,4276.04,4527.66,251.62,15.0,12.6,32.4,28.3,20,20,128.0,179.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,74,0,Depot,121.550259,29.870000,245.0,C171,121.583927,29.841051,25.0,4577.3,4582.0,1.001,4,4265.59,4628.88,363.30,15.0,12.6,35.2,29.0,30,30,153.0,210.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,69,1,C038,121.536274,29.899401,305.0,Depot,121.550259,29.870000,25.0,3547.4,3546.4,1.000,4,4359.03,4639.62,280.59,30.0,12.6,29.0,24.5,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,68,1,C023,121.573567,29.898949,245.0,Depot,121.550259,29.870000,25.0,3931.9,3935.7,1.001,4,4333.05,4644.77,311.72,30.0,12.6,29.4,24.4,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,73,1,C164,121.564244,29.851455,255.0,Depot,121.550259,29.870000,25.0,2474.7,2474.0,1.000,4,4454.04,4650.70,196.66,30.0,12.6,28.4,25.2,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,70,1,C150,121.535756,29.899853,245.0,Depot,121.550259,29.870000,25.0,3608.7,3612.0,1.001,4,4369.75,4656.24,286.49,30.0,12.6,27.4,22.8,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,72,1,C103,121.579783,29.851002,285.0,Depot,121.550259,29.870000,25.0,3554.7,3555.2,1.000,4,4383.97,4667.46,283.50,30.0,12.5,28.0,23.4,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,71,1,C022,121.536274,29.901663,285.0,Depot,121.550259,29.870000,25.0,3779.0,3780.1,1.000,4,4399.40,4700.13,300.73,30.0,12.6,26.3,21.5,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,66,1,C003,121.519181,29.900306,265.0,Depot,121.550259,29.870000,25.0,4515.6,4519.2,1.001,4,4344.52,4705.28,360.77,30.0,12.5,28.1,22.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,79,0,Depot,121.550259,29.870000,265.0,C062,121.552331,29.880403,25.0,1198.2,1183.9,0.988,4,4650.70,4750.32,99.62,15.0,11.9,25.2,23.6,20,20,23.0,66.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,76,0,Depot,121.550259,29.870000,275.0,C021,121.570460,29.897592,25.0,3642.6,3644.0,1.000,4,4465.86,4757.19,291.33,15.0,12.5,28.0,23.2,20,20,72.0,141.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,77,0,Depot,121.550259,29.870000,315.0,C030,121.557510,29.883117,25.0,1643.3,1627.5,0.990,4,4639.62,4773.09,133.48,15.0,12.2,24.5,22.3,20,20,32.0,102.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,75,1,C005,121.526951,29.850098,275.0,Depot,121.550259,29.870000,25.0,3164.2,3164.3,1.000,4,4528.81,4783.20,254.38,30.0,12.4,28.3,24.2,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,81,0,Depot,121.550259,29.870000,295.0,C073,121.559064,29.855978,25.0,1795.8,1785.4,0.994,4,4667.46,4811.49,144.02,15.0,12.4,23.4,21.1,20,20,35.0,92.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,79,1,C062,121.552331,29.880403,275.0,Depot,121.550259,29.870000,25.0,1200.3,1183.9,0.986,4,4751.50,4845.01,93.50,30.0,12.7,23.6,22.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,77,1,C030,121.557510,29.883117,325.0,Depot,121.550259,29.870000,25.0,1645.1,1627.5,0.989,4,4774.26,4901.35,127.09,30.0,12.8,22.3,20.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,83,0,Depot,121.550259,29.870000,275.0,C118,121.524879,29.858240,25.0,2786.1,2784.9,1.000,4,4705.28,4923.87,218.59,15.0,12.7,22.3,18.7,20,20,115.0,180.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,81,1,C073,121.559064,29.855978,305.0,Depot,121.550259,29.870000,25.0,1797.3,1785.4,0.993,4,4812.65,4951.06,138.40,30.0,12.9,21.1,18.9,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,78,0,Depot,121.550259,29.870000,255.0,C060,121.514520,29.853716,25.0,3899.9,3903.1,1.001,4,4644.77,4952.23,307.46,15.0,12.7,24.4,19.3,20,20,77.0,132.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,74,1,C171,121.583927,29.841051,255.0,Depot,121.550259,29.870000,25.0,4577.8,4582.0,1.001,4,4630.05,4989.82,359.76,30.0,12.7,29.0,23.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,82,0,Depot,121.550259,29.870000,295.0,C104,121.518145,29.892164,25.0,3966.5,3967.3,1.000,4,4700.13,5008.49,308.36,15.0,12.9,21.5,16.4,20,20,142.0,197.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,80,0,Depot,121.550259,29.870000,255.0,C065,121.583927,29.839694,25.0,4685.2,4689.5,1.001,4,4656.24,5024.63,368.38,15.0,12.7,22.8,16.7,20,20,250.0,300.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,76,1,C021,121.570460,29.897592,285.0,Depot,121.550259,29.870000,25.0,3643.3,3644.0,1.000,4,4758.29,5041.11,282.81,30.0,12.9,23.2,18.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,84,0,Depot,121.550259,29.870000,285.0,C134,121.575639,29.889902,25.0,3309.5,3309.3,1.000,4,4783.20,5041.11,257.91,15.0,12.8,24.2,19.9,20,20,128.0,185.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,85,0,Depot,121.550259,29.870000,285.0,C148,121.579783,29.851455,25.0,3525.0,3525.4,1.000,4,4845.01,5121.53,276.53,15.0,12.7,22.1,17.5,20,20,70.0,141.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,83,1,C118,121.524879,29.858240,285.0,Depot,121.550259,29.870000,25.0,2787.0,2784.9,0.999,4,4924.99,5146.42,221.44,30.0,12.6,18.7,15.2,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,87,0,Depot,121.550259,29.870000,315.0,C190,121.528505,29.853264,25.0,2819.2,2814.3,0.998,4,4951.06,5175.75,224.70,15.0,12.5,18.9,15.1,20,20,55.0,128.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,86,0,Depot,121.550259,29.870000,335.0,C159,121.534720,29.898044,25.0,3473.4,3469.6,0.999,4,4901.35,5175.75,274.40,15.0,12.6,20.3,15.8,20,20,137.0,182.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,89,0,Depot,121.550259,29.870000,295.0,C057,121.524879,29.860049,25.0,2699.4,2695.9,0.999,4,5041.11,5254.83,213.72,15.0,12.6,18.7,15.2,10,10,53.0,123.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,78,1,C060,121.514520,29.853716,265.0,Depot,121.550259,29.870000,25.0,3900.5,3903.1,1.001,4,4953.59,5261.99,308.40,30.0,12.7,19.3,14.4,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,84,1,C134,121.575639,29.889902,295.0,Depot,121.550259,29.870000,25.0,3310.3,3309.3,1.000,4,5042.28,5304.08,261.80,30.0,12.6,19.9,15.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,82,1,C104,121.518145,29.892164,305.0,Depot,121.550259,29.870000,25.0,3967.2,3967.3,1.000,4,5009.61,5325.64,316.03,30.0,12.6,16.4,11.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,88,0,Depot,121.550259,29.870000,265.0,C032,121.580819,29.842408,25.0,4261.0,4264.2,1.001,4,4989.82,5329.36,339.54,15.0,12.6,23.3,17.7,10,10,84.0,147.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,80,1,C065,121.583927,29.839694,265.0,Depot,121.550259,29.870000,25.0,4685.7,4689.5,1.001,4,5025.79,5395.64,369.85,30.0,12.7,16.7,10.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,87,1,C190,121.528505,29.853264,325.0,Depot,121.550259,29.870000,25.0,2820.3,2814.3,0.998,4,5176.99,5398.14,221.15,30.0,12.7,15.1,11.6,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,85,1,C148,121.579783,29.851455,295.0,Depot,121.550259,29.870000,25.0,3525.8,3525.4,1.000,4,5122.68,5401.82,279.14,30.0,12.6,17.5,13.0,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,92,0,Depot,121.550259,29.870000,305.0,C101,121.532130,29.872714,25.0,1795.8,1783.9,0.993,4,5304.08,5456.74,152.66,15.0,11.7,15.7,13.3,10,10,35.0,91.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,86,1,C159,121.534720,29.898044,345.0,Depot,121.550259,29.870000,25.0,3474.3,3469.6,0.999,4,5176.99,5460.31,283.32,30.0,12.2,15.8,11.2,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,90,0,Depot,121.550259,29.870000,295.0,C082,121.515037,29.851002,25.0,4008.9,4009.8,1.000,4,5146.42,5473.48,327.06,15.0,12.3,15.2,9.8,10,10,148.0,199.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,91,0,Depot,121.550259,29.870000,275.0,C093,121.528505,29.883117,25.0,2567.0,2564.8,0.999,4,5261.99,5477.01,215.02,15.0,11.9,14.4,10.9,10,10,51.0,93.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,89,1,C057,121.524879,29.860049,305.0,Depot,121.550259,29.870000,25.0,2700.4,2695.9,0.998,4,5256.00,5482.08,226.08,30.0,11.9,15.2,11.6,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,94,0,Depot,121.550259,29.870000,275.0,C133,121.565280,29.881760,25.0,1967.3,1961.3,0.997,4,5395.64,5561.31,165.68,15.0,11.8,10.7,8.1,10,10,38.0,93.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,93,0,Depot,121.550259,29.870000,315.0,C114,121.534202,29.896235,25.0,3315.2,3312.5,0.999,4,5325.64,5594.47,268.84,15.0,12.3,11.3,7.0,10,10,65.0,133.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,92,1,C101,121.532130,29.872714,315.0,Depot,121.550259,29.870000,25.0,1797.4,1783.9,0.992,4,5457.92,5598.11,140.19,30.0,12.7,13.3,11.0,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,96,0,Depot,121.550259,29.870000,305.0,C170,121.575121,29.889902,25.0,3274.4,3272.4,0.999,4,5401.82,5665.30,263.48,15.0,12.4,13.0,8.7,10,10,65.0,126.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,88,1,C032,121.580819,29.842408,275.0,Depot,121.550259,29.870000,25.0,4261.6,4264.2,1.001,4,5330.48,5671.09,340.61,30.0,12.5,17.7,12.2,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,91,1,C093,121.528505,29.883117,285.0,Depot,121.550259,29.870000,25.0,2568.0,2564.8,0.999,4,5478.26,5675.82,197.56,30.0,13.0,10.9,7.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,95,0,Depot,121.550259,29.870000,335.0,C161,121.519181,29.891712,25.0,3860.4,3857.9,0.999,4,5398.14,5705.46,307.31,15.0,12.6,11.6,6.6,10,10,76.0,144.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,94,1,C133,121.565280,29.881760,285.0,Depot,121.550259,29.870000,25.0,1968.6,1961.3,0.996,4,5562.50,5712.09,149.58,30.0,13.1,8.1,5.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,90,1,C082,121.515037,29.851002,305.0,Depot,121.550259,29.870000,25.0,4009.6,4009.8,1.000,4,5474.68,5781.38,306.69,30.0,13.1,9.8,4.9,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,97,0,Depot,121.550259,29.870000,355.0,C177,121.522289,29.900758,25.0,4367.8,4365.3,0.999,4,5460.31,5795.88,335.57,15.0,13.0,11.2,5.7,10,10,86.0,142.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,93,1,C114,121.534202,29.896235,325.0,Depot,121.550259,29.870000,25.0,3316.1,3312.5,0.999,4,5595.63,5850.51,254.88,30.0,13.0,7.0,2.9,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,96,1,C170,121.575121,29.889902,315.0,Depot,121.550259,29.870000,25.0,3275.3,3272.4,0.999,4,5666.42,5922.31,255.89,30.0,12.8,8.7,4.6,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,95,1,C161,121.519181,29.891712,345.0,Depot,121.550259,29.870000,25.0,3861.2,3857.9,0.999,4,5706.54,6011.12,304.58,30.0,12.7,6.6,1.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,97,1,C177,121.522289,29.900758,365.0,Depot,121.550259,29.870000,25.0,4368.6,4365.3,0.999,4,5797.10,6148.33,351.24,30.0,12.4,5.7,0.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
