Drone,RouteIndex,LegIndex,OriginName,OriginLongitude_deg,OriginLatitude_deg,OriginAltitude_mWGS84,DestName,DestLongitude_deg,DestLatitude_deg,DestAltitude_mWGS84,StraightLineDist_m,ActualFlownDist_m,DetourRatio,WaypointCount,DepartureSimTime,ArrivalSimTime,LegDuration_simUnits,CruiseSpeed_mps,AvgSpeed_mps,DepartBattery_pct,ArriveBattery_pct,DepartCargo,ArriveCargo,DestReadyTime,DestDueTime,ArrivedOnTime,DistanceUnit,TimeUnit,SpeedUnit,AltitudeUnit,CoordSystem
V04,15,7,C036,121.522807,29.855073,225.0,C082,121.515037,29.851002,25.0,898.0,885.4,0.986,4,1777.66,1854.26,76.60,30.0,11.6,66.9,65.6,50,50,148.0,199.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,18,7,C039,121.545597,29.865024,175.0,Depot,121.550259,29.870000,25.0,728.5,722.8,0.992,4,1791.53,1854.26,62.73,30.0,11.5,69.1,68.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,14,11,C138,121.532648,29.885831,275.0,C183,121.532130,29.883117,25.0,395.0,315.9,0.800,4,1833.96,1863.14,29.18,30.0,10.8,69.0,68.6,20,20,976.0,1025.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,16,11,C176,121.522289,29.855526,245.0,C165,121.523843,29.855978,25.0,270.9,168.1,0.620,4,1849.43,1865.67,16.24,30.0,10.4,65.9,65.7,30,30,764.0,823.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,17,7,C131,121.552331,29.881760,225.0,Depot,121.550259,29.870000,25.0,1337.9,1332.9,0.996,4,1762.34,1875.64,113.30,30.0,11.8,68.4,66.6,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,15,8,C082,121.515037,29.851002,235.0,C060,121.514520,29.853716,25.0,371.0,315.9,0.851,4,1855.60,1885.04,29.44,30.0,10.7,65.6,65.1,40,40,77.0,132.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,20,9,C072,121.516073,29.851907,245.0,C033,121.523325,29.855526,25.0,836.3,816.8,0.977,4,1841.68,1914.35,72.67,30.0,11.2,65.9,64.6,40,40,582.0,638.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,16,12,C165,121.523843,29.855978,255.0,C190,121.528505,29.853264,25.0,588.3,551.5,0.937,4,1866.94,1918.28,51.34,30.0,10.7,65.7,64.9,20,20,55.0,128.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,20,10,C033,121.523325,29.855526,255.0,C188,121.524361,29.855978,25.0,255.8,121.8,0.476,4,1915.64,1928.83,13.18,30.0,9.2,64.6,64.4,10,10,855.0,913.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,15,9,C060,121.514520,29.853716,245.0,C083,121.522807,29.857787,25.0,944.5,928.5,0.983,4,1886.39,1970.34,83.96,30.0,11.1,65.1,63.7,20,20,205.0,279.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,15,10,C083,121.522807,29.857787,255.0,C057,121.524879,29.860049,25.0,395.0,331.2,0.838,4,1971.61,2003.10,31.49,30.0,10.5,63.7,63.3,10,10,53.0,123.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,14,12,C183,121.532130,29.883117,285.0,Depot,121.550259,29.870000,25.0,2291.4,2286.6,0.998,4,1864.36,2065.12,200.76,30.0,11.4,68.6,65.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,16,13,C190,121.528505,29.853264,265.0,Depot,121.550259,29.870000,25.0,2814.5,2814.3,1.000,4,1919.73,2162.40,242.67,30.0,11.6,64.9,61.0,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,20,11,C188,121.524361,29.855978,265.0,Depot,121.550259,29.870000,25.0,2953.9,2954.1,1.000,4,1930.29,2185.37,255.08,30.0,11.6,64.4,60.4,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,15,11,C057,121.524879,29.860049,265.0,Depot,121.550259,29.870000,25.0,2696.6,2695.9,1.000,4,2004.49,2236.96,232.47,30.0,11.6,63.3,59.5,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
